Strike;IV;
36.391593;0.873008;
36.493735;0.872056;
36.596163;0.871103;
36.698879;0.870149;
36.801883;0.869194;
36.905176;0.868239;
37.008759;0.867283;
37.112632;0.866327;
37.216798;0.865369;
37.321255;0.864411;
37.426006;0.863452;
37.531051;0.862493;
37.636391;0.861532;
37.742026;0.860571;
37.847958;0.859609;
37.954187;0.858647;
38.060715;0.857683;
38.167541;0.856719;
38.274667;0.855755;
38.382094;0.854789;
38.489822;0.853823;
38.597853;0.852856;
38.706187;0.851888;
38.814825;0.850920;
38.923768;0.849950;
39.033016;0.848981;
39.142572;0.848010;
39.252434;0.847038;
39.362606;0.846066;
39.473086;0.845093;
39.583876;0.844120;
39.694978;0.843145;
39.806391;0.842170;
39.918117;0.841194;
40.030157;0.840218;
40.142511;0.839240;
40.255180;0.838262;
40.368166;0.837283;
40.481468;0.836304;
40.595089;0.835323;
40.709029;0.834342;
40.823288;0.833360;
40.937868;0.832378;
41.052770;0.831395;
41.167994;0.830410;
41.283542;0.829426;
41.399414;0.828440;
41.515611;0.827454;
41.632134;0.826467;
41.748984;0.825479;
41.866163;0.824491;
41.983670;0.823501;
42.101507;0.822511;
42.219675;0.821521;
42.338174;0.820529;
42.457006;0.819537;
42.576172;0.818544;
42.695672;0.817550;
42.815507;0.816556;
42.935679;0.815561;
43.056188;0.814565;
43.177035;0.813568;
43.298222;0.812571;
43.419748;0.811573;
43.541616;0.810574;
43.663826;0.809575;
43.786378;0.808574;
43.909275;0.807573;
44.032517;0.806571;
44.156104;0.805569;
44.280039;0.804566;
44.404321;0.803562;
44.528952;0.802557;
44.653933;0.801552;
44.779265;0.800546;
44.904949;0.799539;
45.030985;0.798531;
45.157375;0.797523;
45.284120;0.796514;
45.411220;0.795504;
45.538677;0.794494;
45.666492;0.793482;
45.794666;0.792470;
45.923199;0.791458;
46.052094;0.790444;
46.181350;0.789430;
46.310968;0.788416;
46.440951;0.787400;
46.571298;0.786384;
46.702012;0.785367;
46.833092;0.784349;
46.964540;0.783331;
47.096357;0.782312;
47.228544;0.781292;
47.361102;0.780272;
47.494032;0.779251;
47.627335;0.778229;
47.761012;0.777206;
47.895065;0.776183;
48.029493;0.775159;
48.164299;0.774134;
48.299484;0.773109;
48.435048;0.772083;
48.570992;0.771056;
48.707318;0.770029;
48.844026;0.769001;
48.981119;0.767972;
49.118595;0.766943;
49.256458;0.765913;
49.394708;0.764882;
49.533346;0.763851;
49.672373;0.762818;
49.811790;0.761786;
49.951599;0.760752;
50.091799;0.759718;
50.232394;0.758683;
50.373383;0.757648;
50.514767;0.756612;
50.656549;0.755575;
50.798728;0.754538;
50.941307;0.753500;
51.084286;0.752461;
51.227666;0.751422;
51.371448;0.750382;
51.515634;0.749341;
51.660225;0.748300;
51.805221;0.747259;
51.950625;0.746216;
52.096436;0.745173;
52.242657;0.744129;
52.389289;0.743085;
52.536331;0.742040;
52.683787;0.740995;
52.831656;0.739949;
52.979941;0.738902;
53.128641;0.737855;
53.277759;0.736807;
53.427296;0.735759;
53.577252;0.734710;
53.727629;0.733660;
53.878428;0.732610;
54.029651;0.731559;
54.181298;0.730508;
54.333370;0.729456;
54.485870;0.728404;
54.638797;0.727351;
54.792154;0.726297;
54.945941;0.725243;
55.100159;0.724188;
55.254811;0.723133;
55.409896;0.722078;
55.565417;0.721022;
55.721374;0.719965;
55.877770;0.718908;
56.034604;0.717850;
56.191878;0.716792;
56.349594;0.715733;
56.507752;0.714674;
56.666354;0.713615;
56.825402;0.712555;
56.984895;0.711494;
57.144837;0.710433;
57.305227;0.709371;
57.466068;0.708310;
57.627360;0.707247;
57.789104;0.706184;
57.951303;0.705121;
58.113957;0.704058;
58.277067;0.702993;
58.440636;0.701929;
58.604663;0.700864;
58.769151;0.699799;
58.934100;0.698733;
59.099512;0.697667;
59.265389;0.696601;
59.431731;0.695534;
59.598540;0.694467;
59.765818;0.693400;
59.933564;0.692332;
60.101782;0.691264;
60.270472;0.690195;
60.439635;0.689126;
60.609273;0.688057;
60.779387;0.686988;
60.949979;0.685918;
61.121049;0.684848;
61.292600;0.683778;
61.464632;0.682708;
61.637147;0.681637;
61.810146;0.680566;
61.983630;0.679495;
62.157602;0.678423;
62.332062;0.677352;
62.507011;0.676280;
62.682452;0.675208;
62.858385;0.674136;
63.034812;0.673063;
63.211734;0.671991;
63.389152;0.670918;
63.567069;0.669845;
63.745485;0.668772;
63.924401;0.667699;
64.103820;0.666626;
64.283742;0.665553;
64.464170;0.664479;
64.645104;0.663406;
64.826545;0.662333;
65.008496;0.661259;
65.190958;0.660186;
65.373931;0.659112;
65.557419;0.658038;
65.741421;0.656965;
65.925940;0.655891;
66.110976;0.654818;
66.296532;0.653744;
66.482609;0.652671;
66.669208;0.651598;
66.856331;0.650524;
67.043979;0.649451;
67.232153;0.648378;
67.420856;0.647305;
67.610088;0.646232;
67.799852;0.645160;
67.990148;0.644087;
68.180978;0.643015;
68.372344;0.641943;
68.564247;0.640871;
68.756689;0.639800;
68.949671;0.638728;
69.143194;0.637657;
69.337261;0.636587;
69.531872;0.635516;
69.727030;0.634446;
69.922735;0.633376;
70.118989;0.632307;
70.315795;0.631238;
70.513152;0.630169;
70.711064;0.629101;
70.909531;0.628033;
71.108555;0.626965;
71.308138;0.625898;
71.508281;0.624832;
71.708986;0.623766;
71.910254;0.622700;
72.112087;0.621635;
72.314487;0.620571;
72.517454;0.619507;
72.720991;0.618444;
72.925100;0.617381;
73.129781;0.616319;
73.335037;0.615258;
73.540869;0.614198;
73.747279;0.613138;
73.954268;0.612078;
74.161838;0.611020;
74.369990;0.609962;
74.578727;0.608905;
74.788050;0.607849;
74.997960;0.606794;
75.208459;0.605739;
75.419550;0.604686;
75.631232;0.603633;
75.843509;0.602581;
76.056382;0.601531;
76.269852;0.600481;
76.483921;0.599432;
76.698591;0.598384;
76.913863;0.597337;
77.129740;0.596291;
77.346223;0.595247;
77.563313;0.594203;
77.781013;0.593161;
77.999323;0.592119;
78.218247;0.591079;
78.437785;0.590040;
78.657939;0.589003;
78.878711;0.587966;
79.100102;0.586931;
79.322115;0.585898;
79.544751;0.584865;
79.768012;0.583834;
79.991900;0.582804;
80.216416;0.581776;
80.441562;0.580749;
80.667340;0.579724;
80.893752;0.578700;
81.120799;0.577678;
81.348484;0.576657;
81.576807;0.575638;
81.805772;0.574621;
82.035379;0.573605;
82.265630;0.572591;
82.496528;0.571578;
82.728074;0.570568;
82.960270;0.569559;
83.193117;0.568551;
83.426618;0.567546;
83.660774;0.566543;
83.895588;0.565541;
84.131061;0.564541;
84.367194;0.563544;
84.603990;0.562548;
84.841451;0.561554;
85.079579;0.560562;
85.318375;0.559573;
85.557841;0.558585;
85.797979;0.557600;
86.038791;0.556616;
86.280279;0.555635;
86.522445;0.554656;
86.765290;0.553680;
87.008817;0.552705;
87.253028;0.551733;
87.497924;0.550764;
87.743507;0.549796;
87.989780;0.548831;
88.236744;0.547869;
88.484401;0.546909;
88.732753;0.545952;
88.981803;0.544997;
89.231551;0.544044;
89.482000;0.543095;
89.733152;0.542148;
89.985010;0.541203;
90.237574;0.540261;
90.490846;0.539322;
90.744830;0.538386;
90.999527;0.537453;
91.254938;0.536522;
91.511067;0.535595;
91.767914;0.534670;
92.025482;0.533748;
92.283773;0.532829;
92.542789;0.531913;
92.802532;0.531000;
93.063004;0.530090;
93.324207;0.529184;
93.586144;0.528280;
93.848815;0.527380;
94.112224;0.526482;
94.376372;0.525588;
94.641261;0.524697;
94.906894;0.523810;
95.173273;0.522926;
95.440399;0.522045;
95.708274;0.521167;
95.976902;0.520293;
96.246284;0.519423;
96.516422;0.518556;
96.787318;0.517692;
97.058974;0.516832;
97.331393;0.515975;
97.604576;0.515122;
97.878526;0.514273;
98.153245;0.513427;
98.428735;0.512585;
98.704998;0.511747;
98.982037;0.510913;
99.259853;0.510082;
99.538449;0.509255;
99.817827;0.508432;
100.097990;0.507612;
100.378938;0.506797;
100.660675;0.505986;
100.943203;0.505178;
101.226524;0.504374;
101.510640;0.503575;
101.795553;0.502779;
102.081266;0.501988;
102.367781;0.501201;
102.655100;0.500417;
102.943226;0.499638;
103.232160;0.498863;
103.521905;0.498092;
103.812464;0.497326;
104.103838;0.496563;
104.396030;0.495805;
104.689042;0.495051;
104.982876;0.494301;
105.277535;0.493556;
105.573021;0.492815;
105.869336;0.492079;
106.166483;0.491346;
106.464465;0.490619;
106.763282;0.489895;
107.062938;0.489176;
107.363435;0.488462;
107.664776;0.487752;
107.966963;0.487047;
108.269997;0.486346;
108.573882;0.485649;
108.878620;0.484957;
109.184214;0.484270;
109.490665;0.483588;
109.797976;0.482910;
110.106150;0.482236;
110.415188;0.481567;
110.725094;0.480903;
111.035870;0.480244;
111.347519;0.479589;
111.660041;0.478939;
111.973442;0.478294;
112.287721;0.477653;
112.602883;0.477017;
112.918929;0.476386;
113.235863;0.475760;
113.553686;0.475138;
113.872401;0.474521;
114.192010;0.473909;
114.512517;0.473302;
114.833923;0.472700;
115.156232;0.472102;
115.479445;0.471510;
115.803565;0.470922;
116.128595;0.470339;
116.454537;0.469761;
116.781394;0.469187;
117.109168;0.468619;
117.437862;0.468055;
117.767479;0.467496;
118.098021;0.466943;
118.429491;0.466394;
118.761891;0.465849;
119.095224;0.465310;
119.429493;0.464776;
119.764700;0.464247;
120.100847;0.463722;
120.437938;0.463202;
120.775976;0.462688;
121.114962;0.462178;
121.454899;0.461673;
121.795791;0.461173;
122.137639;0.460678;
122.480447;0.460187;
122.824217;0.459702;
123.168952;0.459221;
123.514655;0.458746;
123.861328;0.458275;
124.208974;0.457809;
124.557595;0.457348;
124.907195;0.456892;
125.257777;0.456441;
125.609342;0.455994;
125.961894;0.455552;
126.315435;0.455116;
126.669969;0.454684;
127.025498;0.454257;
127.382025;0.453834;
127.739553;0.453417;
128.098084;0.453004;
128.457621;0.452596;
128.818167;0.452193;
129.179726;0.451795;
129.542299;0.451401;
129.905890;0.451012;
130.270501;0.450628;
130.636136;0.450249;
131.002797;0.449874;
131.370487;0.449504;
131.739209;0.449139;
132.108966;0.448779;
132.479760;0.448423;
132.851596;0.448071;
133.224475;0.447725;
133.598401;0.447383;
133.973376;0.447046;
134.349404;0.446713;
134.726487;0.446385;
135.104628;0.446061;
135.483831;0.445742;
135.864098;0.445428;
136.245433;0.445118;
136.627837;0.444812;
137.011315;0.444511;
137.395870;0.444215;
137.781503;0.443923;
138.168219;0.443635;
138.556021;0.443352;
138.944911;0.443073;
139.334892;0.442799;
139.725968;0.442529;
140.118142;0.442263;
140.511416;0.442002;
140.905795;0.441745;
141.301280;0.441492;
141.697875;0.441244;
142.095583;0.441000;
142.494408;0.440760;
142.894352;0.440524;
143.295418;0.440293;
143.697610;0.440065;
144.100931;0.439842;
144.505384;0.439623;
144.910973;0.439408;
145.317699;0.439198;
145.725567;0.438991;
146.134580;0.438788;
146.544741;0.438590;
146.956053;0.438395;
147.368520;0.438205;
147.782144;0.438018;
148.196930;0.437836;
148.612879;0.437657;
149.029996;0.437482;
149.448283;0.437311;
149.867745;0.437145;
150.288384;0.436981;
150.710204;0.436822;
151.133207;0.436667;
151.557398;0.436515;
151.982779;0.436367;
152.409354;0.436223;
152.837127;0.436083;
153.266100;0.435946;
153.696277;0.435813;
154.127662;0.435684;
154.560257;0.435558;
154.994067;0.435436;
155.429094;0.435317;
155.865342;0.435203;
156.302815;0.435091;
156.741515;0.434983;
157.181447;0.434879;
157.622614;0.434778;
158.065019;0.434681;
158.508665;0.434587;
158.953557;0.434496;
159.399697;0.434409;
159.847090;0.434326;
160.295738;0.434245;
160.745646;0.434168;
161.196816;0.434095;
161.649253;0.434024;
162.102959;0.433957;
162.557939;0.433893;
163.014196;0.433832;
163.471734;0.433775;
163.930555;0.433721;
164.390665;0.433669;
164.852066;0.433621;
165.314762;0.433577;
165.778756;0.433535;
166.244053;0.433496;
166.710656;0.433460;
167.178569;0.433428;
167.647795;0.433398;
168.118337;0.433372;
168.590201;0.433348;
169.063389;0.433327;
169.537905;0.433309;
170.013753;0.433295;
170.490936;0.433283;
170.969459;0.433273;
171.449325;0.433267;
171.930537;0.433264;
172.413101;0.433263;
172.897019;0.433265;
173.382295;0.433270;
173.868933;0.433278;
174.356936;0.433288;
174.846310;0.433301;
175.337057;0.433317;
175.829182;0.433335;
176.322688;0.433356;
176.817578;0.433380;
177.313858;0.433406;
177.811531;0.433435;
178.310601;0.433466;
178.811072;0.433500;
179.312947;0.433537;
179.816231;0.433576;
180.320927;0.433617;
180.827040;0.433661;
181.334573;0.433708;
181.843531;0.433756;
182.353918;0.433807;
182.865737;0.433861;
183.378992;0.433917;
183.893688;0.433975;
184.409829;0.434036;
184.927419;0.434099;
185.446461;0.434164;
185.966960;0.434232;
186.488919;0.434302;
187.012344;0.434374;
187.537238;0.434448;
188.063605;0.434524;
188.591450;0.434603;
189.120776;0.434684;
189.651588;0.434767;
190.183890;0.434852;
190.717685;0.434939;
191.252979;0.435028;
191.789775;0.435120;
192.328078;0.435213;
192.867892;0.435309;
193.409221;0.435407;
193.952069;0.435506;
194.496441;0.435608;
195.042341;0.435711;
195.589773;0.435817;
196.138742;0.435924;
196.689251;0.436034;
197.241306;0.436145;
197.794909;0.436259;
198.350067;0.436374;
198.906783;0.436491;
199.465062;0.436610;
200.024907;0.436730;
200.586324;0.436853;
201.149316;0.436977;
201.713889;0.437104;
202.280046;0.437232;
202.847793;0.437361;
203.417133;0.437493;
203.988070;0.437626;
204.560611;0.437761;
205.134758;0.437898;
205.710517;0.438036;
206.287892;0.438176;
206.866887;0.438318;
207.447507;0.438461;
208.029757;0.438606;
208.613642;0.438753;
209.199165;0.438901;
209.786331;0.439051;
210.375146;0.439202;
210.965613;0.439355;
211.557737;0.439509;
212.151524;0.439665;
212.746977;0.439823;
213.344101;0.439982;
213.942901;0.440143;
214.543382;0.440305;
215.145548;0.440468;
215.749405;0.440633;
216.354956;0.440800;
216.962207;0.440968;
217.571162;0.441137;
218.181826;0.441308;
218.794205;0.441480;
219.408302;0.441653;
220.024123;0.441828;
220.641672;0.442005;
221.260955;0.442182;
221.881975;0.442361;
222.504739;0.442542;
223.129251;0.442723;
223.755515;0.442906;
224.383538;0.443090;
225.013323;0.443276;
225.644875;0.443462;
226.278200;0.443650;
226.913303;0.443840;
227.550189;0.444030;
228.188862;0.444222;
228.829327;0.444415;
229.471590;0.444609;
230.115656;0.444804;
230.761529;0.445001;
231.409216;0.445199;
232.058720;0.445397;
232.710047;0.445597;
233.363202;0.445799;
234.018191;0.446001;
234.675018;0.446204;
235.333688;0.446409;
235.994207;0.446614;
236.656580;0.446821;
237.320813;0.447029;
237.986909;0.447238;
238.654875;0.447448;
239.324716;0.447659;
239.996437;0.447871;
240.670043;0.448084;
241.345540;0.448298;
242.022933;0.448513;
242.702227;0.448729;
243.383427;0.448946;
244.066540;0.449164;
244.751570;0.449383;
245.438523;0.449603;
246.127403;0.449824;
246.818218;0.450046;
247.510971;0.450269;
248.205668;0.450493;
248.902316;0.450717;
249.600918;0.450943;
250.301482;0.451170;
251.004012;0.451397;
251.708513;0.451625;
252.414992;0.451855;
253.123454;0.452085;
253.833904;0.452316;
254.546349;0.452548;
255.260792;0.452780;
255.977242;0.453014;
256.695702;0.453248;
257.416178;0.453483;
258.138677;0.453719;
258.863204;0.453956;
259.589764;0.454194;
260.318364;0.454432;
261.049008;0.454671;
261.781703;0.454911;
262.516455;0.455152;
263.253269;0.455394;
263.992151;0.455636;
264.733107;0.455879;
265.476142;0.456123;
266.221263;0.456367;
266.968476;0.456613;
267.717785;0.456859;
268.469198;0.457105;
269.222720;0.457353;
269.978356;0.457601;
270.736114;0.457850;
271.495998;0.458099;
272.258015;0.458350;
