Strike;IV;
44.318761;0.714469;
44.443152;0.713745;
44.567892;0.713022;
44.692982;0.712297;
44.818423;0.711573;
44.944217;0.710848;
45.070363;0.710123;
45.196864;0.709397;
45.323719;0.708671;
45.450931;0.707945;
45.578500;0.707218;
45.706427;0.706491;
45.834712;0.705764;
45.963358;0.705036;
46.092365;0.704308;
46.221734;0.703579;
46.351466;0.702851;
46.481563;0.702122;
46.612024;0.701392;
46.742852;0.700663;
46.874046;0.699933;
47.005609;0.699202;
47.137542;0.698471;
47.269844;0.697740;
47.402518;0.697009;
47.535564;0.696278;
47.668984;0.695546;
47.802778;0.694813;
47.936948;0.694081;
48.071494;0.693348;
48.206418;0.692615;
48.341721;0.691881;
48.477403;0.691147;
48.613466;0.690413;
48.749911;0.689679;
48.886739;0.688944;
49.023951;0.688209;
49.161549;0.687474;
49.299532;0.686738;
49.437903;0.686002;
49.576662;0.685266;
49.715810;0.684530;
49.855349;0.683793;
49.995280;0.683056;
50.135604;0.682319;
50.276321;0.681581;
50.417433;0.680843;
50.558941;0.680105;
50.700847;0.679367;
50.843151;0.678628;
50.985854;0.677890;
51.128958;0.677151;
51.272463;0.676411;
51.416371;0.675672;
51.560683;0.674932;
51.705401;0.674192;
51.850524;0.673451;
51.996055;0.672711;
52.141994;0.671970;
52.288342;0.671229;
52.435102;0.670488;
52.582273;0.669746;
52.729858;0.669004;
52.877856;0.668263;
53.026271;0.667520;
53.175101;0.666778;
53.324350;0.666036;
53.474017;0.665293;
53.624104;0.664550;
53.774613;0.663807;
53.925544;0.663063;
54.076899;0.662320;
54.228678;0.661576;
54.380884;0.660832;
54.533516;0.660088;
54.686577;0.659344;
54.840068;0.658600;
54.993990;0.657855;
55.148343;0.657111;
55.303130;0.656366;
55.458351;0.655621;
55.614008;0.654876;
55.770102;0.654130;
55.926633;0.653385;
56.083605;0.652639;
56.241016;0.651894;
56.398870;0.651148;
56.557167;0.650402;
56.715908;0.649656;
56.875094;0.648910;
57.034727;0.648164;
57.194809;0.647417;
57.355339;0.646671;
57.516321;0.645924;
57.677754;0.645178;
57.839640;0.644431;
58.001980;0.643685;
58.164776;0.642938;
58.328029;0.642191;
58.491741;0.641444;
58.655911;0.640697;
58.820543;0.639950;
58.985637;0.639203;
59.151194;0.638456;
59.317215;0.637709;
59.483703;0.636962;
59.650658;0.636215;
59.818082;0.635468;
59.985975;0.634721;
60.154340;0.633974;
60.323177;0.633227;
60.492488;0.632480;
60.662274;0.631733;
60.832537;0.630986;
61.003278;0.630239;
61.174498;0.629492;
61.346199;0.628745;
61.518381;0.627998;
61.691047;0.627252;
61.864197;0.626505;
62.037834;0.625759;
62.211957;0.625012;
62.386570;0.624266;
62.561672;0.623520;
62.737266;0.622774;
62.913353;0.622028;
63.089934;0.621282;
63.267011;0.620536;
63.444585;0.619791;
63.622657;0.619045;
63.801229;0.618300;
63.980302;0.617555;
64.159877;0.616810;
64.339957;0.616066;
64.520542;0.615321;
64.701634;0.614577;
64.883235;0.613833;
65.065345;0.613089;
65.247966;0.612346;
65.431099;0.611603;
65.614747;0.610860;
65.798910;0.610117;
65.983590;0.609374;
66.168789;0.608632;
66.354507;0.607890;
66.540746;0.607149;
66.727509;0.606407;
66.914795;0.605667;
67.102607;0.604926;
67.290946;0.604186;
67.479814;0.603446;
67.669212;0.602706;
67.859141;0.601967;
68.049604;0.601229;
68.240601;0.600490;
68.432134;0.599752;
68.624205;0.599015;
68.816815;0.598278;
69.009966;0.597541;
69.203658;0.596805;
69.397895;0.596069;
69.592676;0.595334;
69.788004;0.594600;
69.983881;0.593865;
70.180307;0.593132;
70.377284;0.592399;
70.574815;0.591666;
70.772899;0.590934;
70.971540;0.590203;
71.170738;0.589472;
71.370496;0.588742;
71.570814;0.588012;
71.771694;0.587283;
71.973138;0.586555;
72.175148;0.585827;
72.377724;0.585100;
72.580869;0.584374;
72.784584;0.583649;
72.988871;0.582924;
73.193732;0.582200;
73.399167;0.581476;
73.605179;0.580754;
73.811769;0.580032;
74.018939;0.579311;
74.226691;0.578590;
74.435025;0.577871;
74.643945;0.577153;
74.853450;0.576435;
75.063544;0.575718;
75.274227;0.575002;
75.485502;0.574287;
75.697370;0.573573;
75.909832;0.572860;
76.122891;0.572147;
76.336548;0.571436;
76.550804;0.570726;
76.765662;0.570017;
76.981123;0.569308;
77.197188;0.568601;
77.413860;0.567895;
77.631141;0.567190;
77.849031;0.566486;
78.067532;0.565783;
78.286647;0.565082;
78.506377;0.564381;
78.726723;0.563682;
78.947688;0.562984;
79.169273;0.562287;
79.391481;0.561591;
79.614311;0.560896;
79.837768;0.560203;
80.061851;0.559511;
80.286563;0.558821;
80.511906;0.558131;
80.737882;0.557444;
80.964492;0.556757;
81.191738;0.556072;
81.419621;0.555388;
81.648144;0.554706;
81.877309;0.554025;
82.107117;0.553346;
82.337570;0.552668;
82.568669;0.551991;
82.800418;0.551317;
83.032817;0.550644;
83.265868;0.549972;
83.499573;0.549302;
83.733934;0.548634;
83.968953;0.547967;
84.204631;0.547302;
84.440971;0.546638;
84.677975;0.545977;
84.915643;0.545317;
85.153979;0.544659;
85.392984;0.544003;
85.632659;0.543348;
85.873007;0.542696;
86.114030;0.542045;
86.355729;0.541396;
86.598107;0.540749;
86.841165;0.540104;
87.084905;0.539461;
87.329329;0.538820;
87.574439;0.538181;
87.820237;0.537544;
88.066725;0.536910;
88.313905;0.536277;
88.561779;0.535646;
88.810348;0.535018;
89.059615;0.534391;
89.309582;0.533767;
89.560250;0.533145;
89.811622;0.532526;
90.063699;0.531908;
90.316484;0.531293;
90.569979;0.530681;
90.824185;0.530070;
91.079104;0.529462;
91.334739;0.528857;
91.591091;0.528254;
91.848163;0.527653;
92.105956;0.527055;
92.364473;0.526459;
92.623716;0.525866;
92.883686;0.525276;
93.144386;0.524688;
93.405817;0.524102;
93.667983;0.523520;
93.930884;0.522940;
94.194523;0.522363;
94.458902;0.521788;
94.724023;0.521216;
94.989888;0.520647;
95.256499;0.520081;
95.523859;0.519518;
95.791969;0.518958;
96.060832;0.518400;
96.330449;0.517846;
96.600823;0.517294;
96.871956;0.516745;
97.143850;0.516200;
97.416507;0.515657;
97.689929;0.515118;
97.964119;0.514582;
98.239078;0.514048;
98.514809;0.513518;
98.791314;0.512991;
99.068595;0.512468;
99.346654;0.511947;
99.625494;0.511430;
99.905116;0.510916;
100.185523;0.510406;
100.466717;0.509898;
100.748701;0.509395;
101.031475;0.508894;
101.315044;0.508397;
101.599408;0.507904;
101.884571;0.507413;
102.170534;0.506927;
102.457299;0.506444;
102.744870;0.505964;
103.033247;0.505488;
103.322434;0.505016;
103.612433;0.504548;
103.903245;0.504083;
104.194874;0.503621;
104.487322;0.503164;
104.780590;0.502710;
105.074681;0.502260;
105.369598;0.501813;
105.665342;0.501371;
105.961917;0.500932;
106.259324;0.500498;
106.557565;0.500067;
106.856644;0.499640;
107.156562;0.499217;
107.457322;0.498797;
107.758927;0.498382;
108.061377;0.497971;
108.364677;0.497564;
108.668828;0.497161;
108.973832;0.496762;
109.279693;0.496367;
109.586412;0.495976;
109.893992;0.495590;
110.202435;0.495207;
110.511744;0.494829;
110.821921;0.494454;
111.132969;0.494084;
111.444889;0.493719;
111.757686;0.493357;
112.071360;0.493000;
112.385914;0.492647;
112.701352;0.492298;
113.017675;0.491954;
113.334885;0.491614;
113.652986;0.491278;
113.971980;0.490947;
114.291869;0.490620;
114.612656;0.490297;
114.934343;0.489979;
115.256933;0.489665;
115.580429;0.489356;
115.904832;0.489051;
116.230146;0.488751;
116.556374;0.488455;
116.883516;0.488164;
117.211577;0.487877;
117.540559;0.487594;
117.870464;0.487316;
118.201295;0.487043;
118.533055;0.486774;
118.865746;0.486510;
119.199370;0.486250;
119.533931;0.485995;
119.869431;0.485745;
120.205873;0.485499;
120.543259;0.485257;
120.881592;0.485021;
121.220874;0.484788;
121.561109;0.484561;
121.902299;0.484338;
122.244446;0.484120;
122.587554;0.483906;
122.931624;0.483697;
123.276661;0.483493;
123.622666;0.483293;
123.969642;0.483098;
124.317592;0.482907;
124.666518;0.482721;
125.016424;0.482540;
125.367312;0.482363;
125.719184;0.482192;
126.072045;0.482024;
126.425896;0.481862;
126.780739;0.481704;
127.136579;0.481550;
127.493418;0.481402;
127.851258;0.481257;
128.210103;0.481118;
128.569954;0.480983;
128.930816;0.480853;
129.292690;0.480727;
129.655581;0.480606;
130.019489;0.480490;
130.384420;0.480378;
130.750374;0.480271;
131.117356;0.480168;
131.485367;0.480070;
131.854412;0.479977;
132.224492;0.479888;
132.595611;0.479804;
132.967772;0.479724;
133.340977;0.479649;
133.715230;0.479578;
134.090533;0.479512;
134.466889;0.479450;
134.844302;0.479393;
135.222774;0.479340;
135.602309;0.479292;
135.982908;0.479248;
136.364576;0.479209;
136.747315;0.479174;
137.131129;0.479144;
137.516019;0.479118;
137.901990;0.479096;
138.289044;0.479079;
138.677185;0.479066;
139.066415;0.479057;
139.456738;0.479053;
139.848156;0.479053;
140.240672;0.479058;
140.634291;0.479066;
141.029014;0.479079;
141.424845;0.479096;
141.821787;0.479118;
142.219843;0.479144;
142.619016;0.479173;
143.019310;0.479207;
143.420727;0.479246;
143.823271;0.479288;
144.226944;0.479334;
144.631751;0.479385;
145.037694;0.479440;
145.444776;0.479498;
145.853001;0.479561;
146.262372;0.479628;
146.672891;0.479699;
147.084563;0.479773;
147.497391;0.479852;
147.911377;0.479935;
148.326524;0.480021;
148.742838;0.480112;
149.160319;0.480206;
149.578973;0.480305;
149.998801;0.480407;
150.419808;0.480512;
150.841996;0.480622;
151.265370;0.480736;
151.689931;0.480853;
152.115685;0.480974;
152.542633;0.481098;
152.970780;0.481227;
153.400128;0.481359;
153.830681;0.481494;
154.262443;0.481633;
154.695417;0.481776;
155.129606;0.481922;
155.565014;0.482072;
156.001643;0.482226;
156.439498;0.482382;
156.878582;0.482543;
157.318899;0.482707;
157.760451;0.482874;
158.203243;0.483044;
158.647277;0.483218;
159.092558;0.483396;
159.539089;0.483576;
159.986873;0.483760;
160.435913;0.483947;
160.886214;0.484138;
161.337779;0.484332;
161.790611;0.484528;
162.244715;0.484728;
162.700092;0.484932;
163.156748;0.485138;
163.614686;0.485347;
164.073909;0.485560;
164.534421;0.485776;
164.996225;0.485994;
165.459326;0.486216;
165.923726;0.486441;
166.389430;0.486668;
166.856441;0.486899;
167.324763;0.487132;
167.794399;0.487368;
168.265353;0.487608;
168.737629;0.487850;
169.211231;0.488094;
169.686162;0.488342;
170.162426;0.488593;
170.640027;0.488846;
171.118968;0.489102;
171.599253;0.489360;
172.080887;0.489621;
172.563872;0.489885;
173.048213;0.490152;
173.533913;0.490421;
174.020977;0.490693;
174.509408;0.490967;
174.999209;0.491244;
175.490386;0.491523;
175.982940;0.491805;
176.476878;0.492089;
176.972201;0.492376;
177.468915;0.492665;
177.967024;0.492957;
178.466530;0.493251;
178.967438;0.493547;
179.469752;0.493846;
179.973476;0.494147;
180.478614;0.494450;
180.985169;0.494756;
181.493146;0.495063;
182.002549;0.495373;
182.513382;0.495686;
183.025649;0.496000;
183.539353;0.496317;
184.054499;0.496635;
184.571091;0.496956;
185.089133;0.497279;
185.608629;0.497604;
186.129584;0.497931;
186.652000;0.498260;
187.175882;0.498591;
187.701235;0.498924;
188.228063;0.499260;
188.756369;0.499597;
189.286158;0.499936;
189.817434;0.500276;
190.350201;0.500619;
190.884464;0.500964;
191.420226;0.501310;
191.957491;0.501659;
192.496265;0.502009;
193.036551;0.502361;
193.578353;0.502715;
194.121676;0.503070;
194.666524;0.503428;
195.212901;0.503787;
195.760812;0.504147;
196.310261;0.504510;
196.861251;0.504874;
197.413789;0.505239;
197.967877;0.505607;
198.523520;0.505976;
199.080723;0.506346;
199.639489;0.506719;
200.199824;0.507092;
200.761732;0.507468;
201.325217;0.507844;
201.890283;0.508223;
202.456936;0.508603;
203.025179;0.508984;
203.595016;0.509367;
204.166453;0.509751;
204.739494;0.510137;
205.314144;0.510524;
205.890406;0.510912;
206.468286;0.511302;
207.047787;0.511693;
207.628916;0.512086;
208.211675;0.512480;
208.796070;0.512875;
209.382105;0.513272;
209.969785;0.513669;
210.559114;0.514069;
211.150098;0.514469;
211.742740;0.514871;
212.337045;0.515273;
212.933019;0.515678;
213.530665;0.516083;
214.129989;0.516489;
214.730995;0.516897;
215.333688;0.517306;
215.938073;0.517716;
216.544153;0.518127;
217.151935;0.518539;
217.761423;0.518952;
218.372622;0.519367;
218.985535;0.519782;
219.600170;0.520199;
220.216529;0.520617;
220.834618;0.521035;
221.454442;0.521455;
222.076006;0.521876;
222.699315;0.522297;
223.324372;0.522720;
223.951185;0.523144;
224.579756;0.523569;
225.210092;0.523994;
225.842197;0.524421;
226.476076;0.524848;
227.111734;0.525277;
227.749176;0.525706;
228.388408;0.526136;
229.029433;0.526567;
229.672258;0.526999;
230.316887;0.527432;
230.963325;0.527866;
231.611578;0.528300;
232.261650;0.528736;
232.913547;0.529172;
233.567273;0.529609;
234.222835;0.530047;
234.880236;0.530485;
235.539482;0.530925;
236.200579;0.531365;
236.863531;0.531806;
237.528344;0.532247;
238.195023;0.532690;
238.863573;0.533133;
239.534000;0.533576;
240.206308;0.534021;
240.880504;0.534466;
241.556591;0.534912;
242.234576;0.535359;
242.914464;0.535806;
243.596261;0.536254;
244.279971;0.536702;
244.965600;0.537151;
245.653153;0.537601;
246.342636;0.538052;
247.034055;0.538503;
247.727414;0.538954;
248.422719;0.539407;
249.119975;0.539860;
249.819189;0.540313;
250.520365;0.540767;
251.223509;0.541222;
251.928627;0.541677;
252.635723;0.542132;
253.344805;0.542589;
254.055876;0.543045;
254.768944;0.543503;
255.484012;0.543960;
256.201088;0.544419;
256.920176;0.544877;
257.641283;0.545337;
258.364414;0.545796;
259.089574;0.546257;
259.816770;0.546717;
260.546006;0.547178;
261.277290;0.547640;
262.010626;0.548102;
262.746020;0.548565;
263.483478;0.549028;
264.223006;0.549491;
264.964610;0.549955;
265.708295;0.550419;
266.454068;0.550884;
267.201934;0.551349;
267.951899;0.551814;
268.703968;0.552280;
269.458149;0.552746;
270.214446;0.553212;
270.972867;0.553679;
271.733415;0.554147;
272.496099;0.554614;
273.260923;0.555082;
274.027894;0.555551;
274.797017;0.556019;
275.568300;0.556488;
276.341747;0.556958;
277.117365;0.557427;
277.895159;0.557897;
278.675137;0.558367;
279.457304;0.558838;
280.241667;0.559309;
281.028231;0.559780;
281.817002;0.560251;
282.607988;0.560723;
283.401193;0.561195;
284.196625;0.561667;
284.994289;0.562140;
285.794193;0.562613;
286.596341;0.563086;
287.400741;0.563559;
288.207398;0.564033;
289.016320;0.564506;
289.827512;0.564980;
290.640981;0.565455;
291.456733;0.565929;
292.274774;0.566404;
293.095112;0.566879;
293.917752;0.567354;
294.742701;0.567829;
295.569966;0.568305;
296.399552;0.568780;
297.231467;0.569256;
298.065717;0.569732;
298.902308;0.570209;
299.741247;0.570685;
300.582541;0.571162;
301.426197;0.571639;
302.272220;0.572115;
303.120618;0.572593;
303.971397;0.573070;
304.824564;0.573547;
305.680125;0.574025;
306.538088;0.574503;
307.398459;0.574981;
308.261245;0.575459;
309.126452;0.575937;
309.994088;0.576415;
310.864159;0.576893;
311.736672;0.577372;
312.611634;0.577851;
313.489052;0.578329;
314.368933;0.578808;
315.251283;0.579287;
316.136109;0.579766;
317.023419;0.580246;
317.913220;0.580725;
318.805518;0.581204;
319.700320;0.581684;
320.597634;0.582163;
321.497467;0.582643;
322.399825;0.583123;
323.304715;0.583602;
324.212146;0.584082;
325.122123;0.584562;
326.034654;0.585042;
326.949747;0.585522;
327.867408;0.586003;
328.787645;0.586483;
329.710464;0.586963;
330.635874;0.587443;
331.563881;0.587924;
332.494493;0.588404;
333.427717;0.588885;
334.363560;0.589365;
335.302029;0.589846;
336.243133;0.590326;
337.186878;0.590807;
338.133272;0.591288;
339.082322;0.591768;
340.034036;0.592249;
340.988422;0.592730;
341.945485;0.593210;
342.905236;0.593691;
343.867680;0.594172;
344.832825;0.594653;
345.800679;0.595133;
346.771250;0.595614;
347.744544;0.596095;
348.720571;0.596576;
349.699337;0.597057;
350.680850;0.597537;
351.665118;0.598018;
352.652148;0.598499;
353.641949;0.598980;
354.634528;0.599461;
355.629893;0.599941;
356.628052;0.600422;
357.629012;0.600903;
358.632782;0.601383;
359.639369;0.601864;
360.648781;0.602345;
361.661026;0.602825;
362.676113;0.603306;
363.694048;0.603786;
364.714841;0.604267;
365.738498;0.604748;
366.765029;0.605228;
367.794441;0.605708;
368.826742;0.606189;
369.861941;0.606669;
370.900045;0.607149;
371.941063;0.607630;
372.985003;0.608110;
374.031873;0.608590;
375.081681;0.609070;
376.134435;0.609550;
377.190145;0.610030;
378.248817;0.610510;
379.310461;0.610990;
380.375085;0.611470;
381.442697;0.611949;
382.513305;0.612429;
383.586918;0.612908;
384.663545;0.613388;
385.743193;0.613867;
386.825872;0.614347;
387.911589;0.614826;
389.000354;0.615305;
390.092175;0.615785;
391.187060;0.616264;
392.285018;0.616743;
393.386058;0.617222;
394.490188;0.617700;
395.597417;0.618179;
396.707754;0.618658;
397.821207;0.619136;
398.937786;0.619615;
400.057498;0.620093;
401.180353;0.620572;
402.306360;0.621050;
403.435527;0.621528;
404.567863;0.622006;
405.703378;0.622484;
406.842079;0.622962;
407.983977;0.623440;
409.129080;0.623917;
410.277396;0.624395;
411.428936;0.624872;
412.583708;0.625349;
413.741721;0.625827;
414.902984;0.626304;
416.067506;0.626781;
417.235297;0.627258;
418.406366;0.627735;
419.580721;0.628211;
420.758373;0.628688;
421.939330;0.629164;
423.123601;0.629641;
424.311197;0.630117;
425.502126;0.630593;
426.696397;0.631069;
427.894021;0.631545;
429.095005;0.632021;
430.299361;0.632496;
431.507097;0.632972;
432.718223;0.633447;
